row_number,tstamp,utc_tstmp,year_,month_,day_,hour_,int_dd,egg_pctg,moth_pctg,temp_min,temp_max,temp_avg,humig_pctg_min,humid_pctg_max,humid_pctg_avg,calculated_egg,calculated_moth
1104,15.02.2017 23:00,1487199600,2017,2,15,23,9.98,,,-2.19,-1.76,-1.94,48.09,51.93,49.52,0.079282426,0.101261713
1105,16.02.2017 00:00,1487203200,2017,2,16,0,9.98,,,-2.1,-1.44,-1.78,43.93,50.27,47.38,0.079282426,0.101261713
1106,16.02.2017 01:00,1487206800,2017,2,16,1,9.98,,,-2.07,-1.46,-1.69,43.29,50.67,46.36,0.079282426,0.101261713
1107,16.02.2017 02:00,1487210400,2017,2,16,2,9.98,,,-2.17,-1.71,-1.88,45.65,48.78,47.09,0.079282426,0.101261713
1108,16.02.2017 03:00,1487214000,2017,2,16,3,9.98,,,-2.87,-2.14,-2.52,47.63,55.05,51.25,0.079282426,0.101261713
1109,16.02.2017 04:00,1487217600,2017,2,16,4,9.98,,,-2.92,-2.44,-2.64,48.62,53.44,50.5,0.079282426,0.101261713
1110,16.02.2017 05:00,1487221200,2017,2,16,5,9.98,,,-3.25,-2.65,-2.83,51.19,60.42,53.58,0.079282426,0.101261713
1111,16.02.2017 06:00,1487224800,2017,2,16,6,9.98,,,-3.35,-2.98,-3.18,58.21,62.82,61.02,0.079282426,0.101261713
1112,16.02.2017 07:00,1487228400,2017,2,16,7,9.98,,,-3.49,-3.08,-3.28,52.43,60.47,57.44,0.079282426,0.101261713
1113,16.02.2017 08:00,1487232000,2017,2,16,8,9.98,,,-3.04,-1.06,-2.41,42.97,56.21,49.01,0.079282426,0.101261713
1114,16.02.2017 09:00,1487235600,2017,2,16,9,9.98,,,-0.97,0.55,-0.34,36.79,41.09,39.13,0.079282426,0.101261713
1115,16.02.2017 10:00,1487239200,2017,2,16,10,9.98,,,0.3,1.98,1.04,35.64,38.31,36.58,0.079282426,0.101261713
1116,16.02.2017 11:00,1487242800,2017,2,16,11,9.98,,,1.16,2.14,1.68,34.85,36.92,35.91,0.079282426,0.101261713
1117,16.02.2017 12:00,1487246400,2017,2,16,12,9.98,,,0.9,3.52,2.57,33.55,36.73,34.87,0.079282426,0.101261713
1118,16.02.2017 13:00,1487250000,2017,2,16,13,9.98,,,2.43,3.69,3,32.99,36.15,34.9,0.079282426,0.101261713
1119,16.02.2017 14:00,1487253600,2017,2,16,14,9.98,,,3.15,4.46,3.64,33.19,35.81,34.43,0.079282426,0.101261713
1120,16.02.2017 15:00,1487257200,2017,2,16,15,9.98,,,3.3,4.29,3.65,34.51,37.24,35.73,0.079282426,0.101261713
1121,16.02.2017 16:00,1487260800,2017,2,16,16,9.98,,,2.33,3.59,3.04,35.86,39.02,37.97,0.079282426,0.101261713
1122,16.02.2017 17:00,1487264400,2017,2,16,17,9.98,,,0.83,2.11,1.55,39.33,44.57,41.74,0.079282426,0.101261713
1123,16.02.2017 18:00,1487268000,2017,2,16,18,9.98,,,-0.52,0.65,-0.03,45.21,54.45,49.98,0.079282426,0.101261713
1124,16.02.2017 19:00,1487271600,2017,2,16,19,9.98,,,-1.13,-0.43,-0.74,51.73,59.15,55.22,0.079282426,0.101261713
1125,16.02.2017 20:00,1487275200,2017,2,16,20,9.98,,,-1.97,-1,-1.44,58.24,62.15,60.33,0.079282426,0.101261713
1126,16.02.2017 21:00,1487278800,2017,2,16,21,9.98,,,-2.26,-1.55,-1.91,59.74,65.26,62.85,0.079282426,0.101261713
1127,16.02.2017 22:00,1487282400,2017,2,16,22,9.98,,,-2.76,-1.73,-2.22,57.72,65.14,60.43,0.079282426,0.101261713
1128,16.02.2017 23:00,1487286000,2017,2,16,23,9.98,,,-4.56,-2.29,-3.32,63.33,67.64,65.17,0.079282426,0.101261713
1129,17.02.2017 00:00,1487289600,2017,2,17,0,9.98,,,-5.46,-3.75,-4.53,63.06,72.02,67.82,0.079282426,0.101261713
1130,17.02.2017 01:00,1487293200,2017,2,17,1,9.98,,,-7.41,-5.47,-6.36,72.46,79.8,76.46,0.079282426,0.101261713
1131,17.02.2017 02:00,1487296800,2017,2,17,2,9.98,,,-8.32,-7.36,-7.85,81.69,85.77,83.49,0.079282426,0.101261713
1132,17.02.2017 03:00,1487300400,2017,2,17,3,9.98,,,-9.66,-7.19,-8.27,80.36,87.76,84.62,0.079282426,0.101261713
1133,17.02.2017 04:00,1487304000,2017,2,17,4,9.98,,,-10.21,-9.49,-9.86,88.24,90.73,90.02,0.079282426,0.101261713
1134,17.02.2017 05:00,1487307600,2017,2,17,5,9.98,,,-10.31,-8.84,-9.41,85.82,91.03,88.52,0.079282426,0.101261713
1135,17.02.2017 06:00,1487311200,2017,2,17,6,9.98,,,-11.01,-10.36,-10.73,87.87,92.21,90.95,0.079282426,0.101261713
1136,17.02.2017 07:00,1487314800,2017,2,17,7,9.98,,,-10.69,-9.43,-9.91,89.11,92.2,90.74,0.079282426,0.101261713
1137,17.02.2017 08:00,1487318400,2017,2,17,8,9.98,,,-9.8,-6.68,-8.2,82.93,89.22,85.41,0.079282426,0.101261713
1138,17.02.2017 09:00,1487322000,2017,2,17,9,9.98,,,-5.93,-1.38,-3.54,66.7,83.03,75.05,0.079282426,0.101261713
1139,17.02.2017 10:00,1487325600,2017,2,17,10,9.98,,,-0.81,2.95,1.14,45.91,65.52,55.26,0.079282426,0.101261713
1140,17.02.2017 11:00,1487329200,2017,2,17,11,9.98,,,2.86,4.35,3.53,38.81,43.26,40.71,0.079282426,0.101261713
1141,17.02.2017 12:00,1487332800,2017,2,17,12,9.98,,,4.95,6.43,5.59,24.18,36.39,30.4,0.079282426,0.101261713
1142,17.02.2017 13:00,1487336400,2017,2,17,13,9.98,,,6.08,7.19,6.8,21.53,28.33,25.55,0.079282426,0.101261713
1143,17.02.2017 14:00,1487340000,2017,2,17,14,9.98,,,7.61,8.37,8.01,21.33,25.61,22.31,0.079282426,0.101261713
1144,17.02.2017 15:00,1487343600,2017,2,17,15,9.98,,,7.19,8.4,8.05,19.2,21.34,19.98,0.079282426,0.101261713
1145,17.02.2017 16:00,1487347200,2017,2,17,16,9.98,,,6.85,8.07,7.69,20.27,22.16,21.43,0.079282426,0.101261713
1146,17.02.2017 17:00,1487350800,2017,2,17,17,9.98,,,5.13,7.23,6.18,21.77,24.64,23,0.079282426,0.101261713
1147,17.02.2017 18:00,1487354400,2017,2,17,18,9.98,,,2.88,4.87,3.73,25.29,30.92,28.25,0.079282426,0.101261713
1148,17.02.2017 19:00,1487358000,2017,2,17,19,9.98,,,2.35,3.21,2.76,29.77,32.17,30.88,0.079282426,0.101261713
1149,17.02.2017 20:00,1487361600,2017,2,17,20,9.98,,,1.46,2.37,2.07,32.29,34.41,33.48,0.079282426,0.101261713
1150,17.02.2017 21:00,1487365200,2017,2,17,21,9.98,,,0.16,1.48,0.7,34.5,39.8,37.43,0.079282426,0.101261713
1151,17.02.2017 22:00,1487368800,2017,2,17,22,9.98,,,-0.57,0.44,-0.1,38.87,44.05,41.52,0.079282426,0.101261713
1152,17.02.2017 23:00,1487372400,2017,2,17,23,9.98,,,-1.16,-0.49,-0.79,44.65,46.98,45.73,0.079282426,0.101261713
1153,18.02.2017 00:00,1487376000,2017,2,18,0,9.98,,,-2.17,-0.73,-1.56,46.22,54.08,50.9,0.079282426,0.101261713
1154,18.02.2017 01:00,1487379600,2017,2,18,1,9.98,,,-2.88,-1.96,-2.29,53.01,64.31,58.96,0.079282426,0.101261713
1155,18.02.2017 02:00,1487383200,2017,2,18,2,9.98,,,-4.35,-3.01,-3.7,56.37,71.83,63.31,0.079282426,0.101261713
1156,18.02.2017 03:00,1487386800,2017,2,18,3,9.98,,,-5.99,-4.15,-5.2,60.65,70.68,66.68,0.079282426,0.101261713
1157,18.02.2017 04:00,1487390400,2017,2,18,4,9.98,,,-7.18,-3.59,-4.83,67.21,73.41,71.04,0.079282426,0.101261713
1158,18.02.2017 05:00,1487394000,2017,2,18,5,9.98,,,-7.74,-4.45,-6.29,72.23,82.81,75.59,0.079282426,0.101261713
1159,18.02.2017 06:00,1487397600,2017,2,18,6,9.98,,,-7.82,-6.83,-7.13,73.9,79.25,76.59,0.079282426,0.101261713
1160,18.02.2017 07:00,1487401200,2017,2,18,7,9.98,,,-8.6,-6.76,-7.65,74.74,81.32,77.83,0.079282426,0.101261713
1161,18.02.2017 08:00,1487404800,2017,2,18,8,9.98,,,-6.69,-4.25,-5.08,68.65,76.2,70.98,0.079282426,0.101261713
1162,18.02.2017 09:00,1487408400,2017,2,18,9,9.98,,,-4.15,1.35,-1.17,52.56,72.04,62.37,0.079282426,0.101261713
1163,18.02.2017 10:00,1487412000,2017,2,18,10,9.98,,,1.74,4.72,3.44,40.56,51.94,46.46,0.079282426,0.101261713
1164,18.02.2017 11:00,1487415600,2017,2,18,11,9.98,,,4.6,8.22,6.08,34.52,39.8,37.38,0.079282426,0.101261713
1165,18.02.2017 12:00,1487419200,2017,2,18,12,9.98,,,8.22,9.79,8.97,29.73,36.52,33.46,0.079282426,0.101261713
1166,18.02.2017 13:00,1487422800,2017,2,18,13,9.98,,,9.56,11.26,10.32,31.1,33.54,32.35,0.079282426,0.101261713
1167,18.02.2017 14:00,1487426400,2017,2,18,14,10.43,,,10.85,11.88,11.3,30.06,33.84,31.47,0.083018248,0.106033207
1168,18.02.2017 15:00,1487430000,2017,2,18,15,10.9,,,10.66,11.58,11.17,30.18,33.28,32.05,0.086920105,0.111016768
1169,18.02.2017 16:00,1487433600,2017,2,18,16,11.35,,,10.33,11.21,10.73,31.86,33.15,32.59,0.090655926,0.115788262
1170,18.02.2017 17:00,1487437200,2017,2,18,17,11.77,,,8.11,10.42,9.39,32.3,41.48,36.26,0.094142693,0.120241657
1171,18.02.2017 18:00,1487440800,2017,2,18,18,11.77,,,4.89,7.87,6.15,41.97,54.99,48.44,0.094142693,0.120241657
1172,18.02.2017 19:00,1487444400,2017,2,18,19,11.77,,,2.26,4.22,2.94,57.28,70.09,64.44,0.094142693,0.120241657
1173,18.02.2017 20:00,1487448000,2017,2,18,20,11.77,,,0.77,2.78,1.97,68.07,77.25,71.96,0.094142693,0.120241657
1174,18.02.2017 21:00,1487451600,2017,2,18,21,11.77,,,0.4,1.82,0.93,74.99,79.55,77.57,0.094142693,0.120241657
1175,18.02.2017 22:00,1487455200,2017,2,18,22,11.77,,,1.04,1.64,1.37,74.43,77.22,76.18,0.094142693,0.120241657
1176,18.02.2017 23:00,1487458800,2017,2,18,23,11.77,,,-0.98,0.97,-0.11,77.81,84.28,81.42,0.094142693,0.120241657
1177,19.02.2017 00:00,1487462400,2017,2,19,0,11.77,,,-1.53,-0.26,-1.03,80.95,88.09,84.8,0.094142693,0.120241657
1178,19.02.2017 01:00,1487466000,2017,2,19,1,11.77,,,-2.19,-1.35,-1.82,86.69,90.1,88.29,0.094142693,0.120241657
1179,19.02.2017 02:00,1487469600,2017,2,19,2,11.77,,,-2.64,-1.05,-2.06,85.59,91.32,89.26,0.094142693,0.120241657
1180,19.02.2017 03:00,1487473200,2017,2,19,3,11.77,,,-2.69,-2.28,-2.5,90.58,92.4,91.52,0.094142693,0.120241657
1181,19.02.2017 04:00,1487476800,2017,2,19,4,11.77,,,-2.72,-2.35,-2.53,90.49,92.62,91.32,0.094142693,0.120241657
1182,19.02.2017 05:00,1487480400,2017,2,19,5,11.77,,,-2.34,-1.28,-1.75,88.19,92.06,90.18,0.094142693,0.120241657
1183,19.02.2017 06:00,1487484000,2017,2,19,6,11.77,,,-1.96,-1.28,-1.74,87.86,90.66,89.33,0.094142693,0.120241657
1184,19.02.2017 07:00,1487487600,2017,2,19,7,11.77,,,-2.06,-0.81,-1.54,85.63,90.97,88.33,0.094142693,0.120241657
1185,19.02.2017 08:00,1487491200,2017,2,19,8,11.77,,,-1.67,2.18,0.3,75.39,90.09,81.49,0.094142693,0.120241657
1186,19.02.2017 09:00,1487494800,2017,2,19,9,11.77,,,2.21,7.12,4.44,57.67,75.85,67.86,0.094142693,0.120241657
1187,19.02.2017 10:00,1487498400,2017,2,19,10,11.77,,,7.29,8.58,7.72,44.03,55.87,51.5,0.094142693,0.120241657
1188,19.02.2017 11:00,1487502000,2017,2,19,11,11.77,,,7.89,9.8,8.93,38.8,44.78,41.96,0.094142693,0.120241657
1189,19.02.2017 12:00,1487505600,2017,2,19,12,11.77,,,9.4,10.91,10.16,35.1,40.06,37.61,0.094142693,0.120241657
1190,19.02.2017 13:00,1487509200,2017,2,19,13,12.22,,,10.58,12.01,11.29,32.5,35.17,33.7,0.097878514,0.125013151
1191,19.02.2017 14:00,1487512800,2017,2,19,14,12.71,,,11.55,12.69,12.24,28.99,32.06,30.17,0.101946408,0.130208779
1192,19.02.2017 15:00,1487516400,2017,2,19,15,13.22,,,11.67,12.65,12.16,28.47,31.56,30.39,0.106180339,0.135616472
1193,19.02.2017 16:00,1487520000,2017,2,19,16,13.72,,,10.51,12.84,11.82,29.64,35.65,32.81,0.110331251,0.140918133
1194,19.02.2017 17:00,1487523600,2017,2,19,17,14.18,,,9.86,10.87,10.43,35.76,39.12,37.16,0.11415009,0.14579566
1195,19.02.2017 18:00,1487527200,2017,2,19,18,14.18,,,5.97,9.71,7.85,39.96,53.67,46.51,0.11415009,0.14579566
1196,19.02.2017 19:00,1487530800,2017,2,19,19,14.18,,,4.33,5.72,5.13,53.65,59.96,57.04,0.11415009,0.14579566
1197,19.02.2017 20:00,1487534400,2017,2,19,20,14.18,,,0.91,4.92,2.98,59.52,74.14,68.37,0.11415009,0.14579566
1198,19.02.2017 21:00,1487538000,2017,2,19,21,14.18,,,0.77,1.55,1.11,73.12,78.6,76,0.11415009,0.14579566
1199,19.02.2017 22:00,1487541600,2017,2,19,22,14.18,,,-0.19,1.5,0.74,76.76,83.82,79.2,0.11415009,0.14579566
1200,19.02.2017 23:00,1487545200,2017,2,19,23,14.18,,,-0.83,0.64,-0.32,80.49,89.29,86.02,0.11415009,0.14579566
1201,20.02.2017 00:00,1487548800,2017,2,20,0,14.18,,,-2.75,0.81,-1.39,81.85,89.94,87.39,0.11415009,0.14579566
1202,20.02.2017 01:00,1487552400,2017,2,20,1,14.18,,,-3.37,-1.87,-2.62,90.23,93.92,91.81,0.11415009,0.14579566
1203,20.02.2017 02:00,1487556000,2017,2,20,2,14.18,,,-3.43,-2.55,-2.87,91.9,94.22,93.16,0.11415009,0.14579566
1204,20.02.2017 03:00,1487559600,2017,2,20,3,14.18,,,-3.51,-2.49,-3.22,94.62,95.29,94.91,0.11415009,0.14579566
1205,20.02.2017 04:00,1487563200,2017,2,20,4,14.18,,,-3.4,-2.87,-3.17,92.6,94.69,93.35,0.11415009,0.14579566
1206,20.02.2017 05:00,1487566800,2017,2,20,5,14.18,,,-3.37,-2.33,-2.94,92.66,94.99,93.99,0.11415009,0.14579566
1207,20.02.2017 06:00,1487570400,2017,2,20,6,14.18,,,-4.14,-2.75,-3.38,94.87,97.61,96.59,0.11415009,0.14579566
1208,20.02.2017 07:00,1487574000,2017,2,20,7,14.18,,,-4.33,-3.06,-3.46,97.08,97.72,97.53,0.11415009,0.14579566
1209,20.02.2017 08:00,1487577600,2017,2,20,8,14.18,,,-4.33,-0.52,-2.3,90.36,96.85,95.53,0.11415009,0.14579566
1210,20.02.2017 09:00,1487581200,2017,2,20,9,14.18,,,0,3.77,2.06,75.01,88.7,82.96,0.11415009,0.14579566
1211,20.02.2017 10:00,1487584800,2017,2,20,10,14.18,,,3.78,6.88,5.32,62.22,75.49,68.8,0.11415009,0.14579566
1212,20.02.2017 11:00,1487588400,2017,2,20,11,14.18,,,7.12,9.41,8.66,51.1,61.68,55.38,0.11415009,0.14579566
1213,20.02.2017 12:00,1487592000,2017,2,20,12,14.18,,,9.34,11.54,10.45,44.18,51.86,48.29,0.11415009,0.14579566
1214,20.02.2017 13:00,1487595600,2017,2,20,13,14.64,,,11.25,12.31,11.77,41.87,46.67,44.19,0.11796893,0.150673188
1215,20.02.2017 14:00,1487599200,2017,2,20,14,15.16,,,11.99,13.59,12.81,37.62,43.46,40.37,0.122285879,0.156186914
1216,20.02.2017 15:00,1487602800,2017,2,20,15,15.7,,,12.28,14.41,13.46,35.38,39.17,37.3,0.126768864,0.161912708
1217,20.02.2017 16:00,1487606400,2017,2,20,16,16.25,,,11.88,13.85,12.76,35.08,40.22,37.72,0.131334868,0.167744534
1218,20.02.2017 17:00,1487610000,2017,2,20,17,16.76,,,10.56,12.96,11.76,37.53,43.29,39.92,0.135568798,0.173152228
1219,20.02.2017 18:00,1487613600,2017,2,20,18,17.22,,,9.6,10.66,10.12,42.84,46.83,45.02,0.139387638,0.178029755
1220,20.02.2017 19:00,1487617200,2017,2,20,19,17.22,,,8.84,9.5,9.13,47.44,53.01,50.18,0.139387638,0.178029755
1221,20.02.2017 20:00,1487620800,2017,2,20,20,17.22,,,7.8,8.85,8.16,53.63,60.88,57.26,0.139387638,0.178029755
1222,20.02.2017 21:00,1487624400,2017,2,20,21,17.22,,,6.81,7.78,7.31,61.72,67.47,63.73,0.139387638,0.178029755
1223,20.02.2017 22:00,1487628000,2017,2,20,22,17.22,,,5.03,6.64,6.08,68.54,76.93,72.04,0.139387638,0.178029755
1224,20.02.2017 23:00,1487631600,2017,2,20,23,17.22,,,4.63,5.6,5.02,76.59,83.19,79.95,0.139387638,0.178029755
1225,21.02.2017 00:00,1487635200,2017,2,21,0,17.22,,,2.73,5.13,4.01,78.61,87.3,82.97,0.139387638,0.178029755
1226,21.02.2017 01:00,1487638800,2017,2,21,1,17.22,,,1.64,3.84,3.1,83.72,90.87,88.23,0.139387638,0.178029755
1227,21.02.2017 02:00,1487642400,2017,2,21,2,17.22,,,-0.24,1.35,0.62,90.86,96.29,93.29,0.139387638,0.178029755
1228,21.02.2017 03:00,1487646000,2017,2,21,3,17.22,,,-1.36,1.13,-0.44,95.16,97.14,96.46,0.139387638,0.178029755
1229,21.02.2017 04:00,1487649600,2017,2,21,4,17.22,,,-1.52,0,-1.03,97.13,98.07,97.63,0.139387638,0.178029755
1230,21.02.2017 05:00,1487653200,2017,2,21,5,17.22,,,-2.06,-0.5,-1.41,97.9,98.11,98,0.139387638,0.178029755
1231,21.02.2017 06:00,1487656800,2017,2,21,6,17.22,,,-3.06,-1.8,-2.5,98.13,98.59,98.4,0.139387638,0.178029755
1232,21.02.2017 07:00,1487660400,2017,2,21,7,17.22,,,-4.33,-2.29,-3.22,98.66,98.76,98.7,0.139387638,0.178029755
1233,21.02.2017 08:00,1487664000,2017,2,21,8,17.22,,,-3.19,-0.48,-1.98,97.5,98.67,98.28,0.139387638,0.178029755
1234,21.02.2017 09:00,1487667600,2017,2,21,9,17.22,,,-0.28,4,2.28,89.4,97.42,95.07,0.139387638,0.178029755
1235,21.02.2017 10:00,1487671200,2017,2,21,10,17.22,,,3.64,8.38,6.23,65.01,88.1,75.5,0.139387638,0.178029755
1236,21.02.2017 11:00,1487674800,2017,2,21,11,17.22,,,8.43,11.69,10.07,42.95,63.68,53.63,0.139387638,0.178029755
1237,21.02.2017 12:00,1487678400,2017,2,21,12,17.68,,,11.38,12.83,12.01,34.91,41.48,38.64,0.143206477,0.182907283
1238,21.02.2017 13:00,1487682000,2017,2,21,13,18.21,,,12.71,14.29,13.55,33.02,35.43,34.11,0.147606444,0.188527043
1239,21.02.2017 14:00,1487685600,2017,2,21,14,18.78,,,13.52,14.82,14.06,32.3,35.27,33.63,0.152338484,0.194570935
1240,21.02.2017 15:00,1487689200,2017,2,21,15,19.35,,,12.52,15.09,13.28,29.41,37.13,34.12,0.157070524,0.200614828
1241,21.02.2017 16:00,1487692800,2017,2,21,16,19.86,,,9.34,12.53,10.94,37.46,57.73,47.09,0.161304455,0.206022522
1242,21.02.2017 17:00,1487696400,2017,2,21,17,19.86,,,5.54,8.78,6.66,61.99,91.16,81.42,0.161304455,0.206022522
1243,21.02.2017 18:00,1487700000,2017,2,21,18,19.86,,,4.61,5.79,5.24,90.57,93.55,92.1,0.161304455,0.206022522
1244,21.02.2017 19:00,1487703600,2017,2,21,19,19.86,,,2.71,4.55,3.91,91.31,95.13,93.03,0.161304455,0.206022522
1245,21.02.2017 20:00,1487707200,2017,2,21,20,19.86,,,2.88,4.41,3.55,90.54,96.69,94.16,0.161304455,0.206022522
1246,21.02.2017 21:00,1487710800,2017,2,21,21,19.86,,,3.18,3.4,3.27,95.08,95.71,95.5,0.161304455,0.206022522
1247,21.02.2017 22:00,1487714400,2017,2,21,22,19.86,,,3.04,3.34,3.16,95.64,96.44,95.89,0.161304455,0.206022522
1248,21.02.2017 23:00,1487718000,2017,2,21,23,19.86,,,2.3,2.93,2.67,96.46,97.74,97.15,0.161304455,0.206022522
1249,22.02.2017 00:00,1487721600,2017,2,22,0,19.86,,,2.03,3.08,2.56,97.02,97.99,97.59,0.161304455,0.206022522
1250,22.02.2017 01:00,1487725200,2017,2,22,1,19.86,,,1.79,2.51,2.2,97.39,97.88,97.65,0.161304455,0.206022522
1251,22.02.2017 02:00,1487728800,2017,2,22,2,19.86,,,1.73,2.52,2.12,97.92,98.3,98.09,0.161304455,0.206022522
1252,22.02.2017 03:00,1487732400,2017,2,22,3,19.86,,,1.81,2.66,2.23,97.93,98.74,98.36,0.161304455,0.206022522
1253,22.02.2017 04:00,1487736000,2017,2,22,4,19.86,,,2.29,2.55,2.42,98.83,99.14,98.99,0.161304455,0.206022522
1254,22.02.2017 05:00,1487739600,2017,2,22,5,19.86,,,2.17,2.48,2.32,99.15,99.2,99.19,0.161304455,0.206022522
1255,22.02.2017 06:00,1487743200,2017,2,22,6,19.86,,,2.07,2.69,2.32,99.2,99.2,99.2,0.161304455,0.206022522
1256,22.02.2017 07:00,1487746800,2017,2,22,7,19.86,,,0.85,2.02,1.46,99.2,99.2,99.2,0.161304455,0.206022522
1257,22.02.2017 08:00,1487750400,2017,2,22,8,19.86,,,0.83,2.49,1.61,99.12,99.2,99.19,0.161304455,0.206022522
1258,22.02.2017 09:00,1487754000,2017,2,22,9,19.86,,,2.76,3.86,3.33,97.18,99.2,98.79,0.161304455,0.206022522
1259,22.02.2017 10:00,1487757600,2017,2,22,10,19.86,,,3.98,8.37,5.87,75.48,96.48,87.38,0.161304455,0.206022522
1260,22.02.2017 11:00,1487761200,2017,2,22,11,19.86,,,7.3,10.18,9.25,58.36,79.15,67.7,0.161304455,0.206022522
1261,22.02.2017 12:00,1487764800,2017,2,22,12,19.86,,,9.64,10.88,10.22,53.33,59.87,55.96,0.161304455,0.206022522
1262,22.02.2017 13:00,1487768400,2017,2,22,13,20.3,,,10.32,11.57,10.95,44.29,50.38,47.64,0.164957258,0.210687983
1263,22.02.2017 14:00,1487772000,2017,2,22,14,20.75,,,10.23,11.21,10.64,44.6,50.12,47.31,0.168693079,0.215459477
1264,22.02.2017 15:00,1487775600,2017,2,22,15,21.19,,,9.77,11.28,10.33,45.28,48.87,47.07,0.172345882,0.220124938
1265,22.02.2017 16:00,1487779200,2017,2,22,16,21.62,,,10.01,11.06,10.33,43.88,49.1,46.85,0.175915667,0.224684366
1266,22.02.2017 17:00,1487782800,2017,2,22,17,21.62,,,9.48,9.81,9.65,46.78,51.01,49.15,0.175915667,0.224684366
1267,22.02.2017 18:00,1487786400,2017,2,22,18,21.62,,,8.14,9.56,8.96,48.44,55.35,51.03,0.175915667,0.224684366
1268,22.02.2017 19:00,1487790000,2017,2,22,19,21.62,,,6.81,8.01,7.5,55.67,60.36,58.15,0.175915667,0.224684366
1269,22.02.2017 20:00,1487793600,2017,2,22,20,21.62,,,6.01,6.87,6.46,59.9,63.81,61.64,0.175915667,0.224684366
1270,22.02.2017 21:00,1487797200,2017,2,22,21,21.62,,,6.01,6.76,6.27,61.73,65.42,63.33,0.175915667,0.224684366
1271,22.02.2017 22:00,1487800800,2017,2,22,22,21.62,,,5.62,6.44,5.89,63.62,66.99,65.6,0.175915667,0.224684366
1272,22.02.2017 23:00,1487804400,2017,2,22,23,21.62,,,2.38,5.93,3.74,65.28,80.89,75.85,0.175915667,0.224684366
1273,23.02.2017 00:00,1487808000,2017,2,23,0,21.62,,,-0.22,2.42,1.26,81.33,89.24,85.27,0.175915667,0.224684366
1274,23.02.2017 01:00,1487811600,2017,2,23,1,21.62,,,-0.23,2.26,0.67,81.01,89.99,86.67,0.175915667,0.224684366
1275,23.02.2017 02:00,1487815200,2017,2,23,2,21.62,,,-1.45,0.52,-0.53,86.57,93.5,90.93,0.175915667,0.224684366
1276,23.02.2017 03:00,1487818800,2017,2,23,3,21.62,,,-2.15,-0.66,-1.54,93.19,95.31,94.19,0.175915667,0.224684366
1277,23.02.2017 04:00,1487822400,2017,2,23,4,21.62,,,-2.92,-1.12,-2.15,95.01,97.12,96.16,0.175915667,0.224684366
1278,23.02.2017 05:00,1487826000,2017,2,23,5,21.62,,,-3.68,-2.2,-3,96.01,97.78,96.94,0.175915667,0.224684366
1279,23.02.2017 06:00,1487829600,2017,2,23,6,21.62,,,-3.98,-2.14,-2.93,97.96,98.25,98.09,0.175915667,0.224684366
1280,23.02.2017 07:00,1487833200,2017,2,23,7,21.62,,,-4.89,-3.07,-3.78,97.86,98.32,98.14,0.175915667,0.224684366
1281,23.02.2017 08:00,1487836800,2017,2,23,8,21.62,,,-4.58,0.67,-2.41,89.67,97.52,94.77,0.175915667,0.224684366
1282,23.02.2017 09:00,1487840400,2017,2,23,9,21.62,,,1.12,5.24,2.86,72.09,87.08,82.08,0.175915667,0.224684366
1283,23.02.2017 10:00,1487844000,2017,2,23,10,21.62,,,5.95,8.13,7.28,59.05,67.16,62.63,0.175915667,0.224684366
1284,23.02.2017 11:00,1487847600,2017,2,23,11,21.62,,,8.23,11.21,9.89,45.93,58.68,52.07,0.175915667,0.224684366
1285,23.02.2017 12:00,1487851200,2017,2,23,12,22.07,,,11.25,13.7,12.07,37.65,46.32,41.46,0.179651488,0.229455861
1286,23.02.2017 13:00,1487854800,2017,2,23,13,22.61,,,12.81,14.78,13.71,34.49,39.44,36.86,0.184134473,0.235181654
1287,23.02.2017 14:00,1487858400,2017,2,23,14,23.2,,,13.81,14.85,14.39,32.14,36.58,34.41,0.18903255,0.241437613
1288,23.02.2017 15:00,1487862000,2017,2,23,15,23.81,,,13.74,16.22,14.85,25.86,31.12,28.72,0.194096663,0.247905639
1289,23.02.2017 16:00,1487865600,2017,2,23,16,24.42,,,13.95,15.35,14.43,25.53,29.95,27.9,0.199160776,0.254373664
1290,23.02.2017 17:00,1487869200,2017,2,23,17,24.99,,,12.78,14.3,13.37,28.25,35.68,32.44,0.203892816,0.260417557
1291,23.02.2017 18:00,1487872800,2017,2,23,18,25.51,,,9.93,12.75,11.26,35.43,43.42,39.49,0.208209765,0.265931284
1292,23.02.2017 19:00,1487876400,2017,2,23,19,25.51,,,6.5,9.54,8.03,44.35,61.44,52.01,0.208209765,0.265931284
1293,23.02.2017 20:00,1487880000,2017,2,23,20,25.51,,,6.2,6.93,6.49,60.8,66.74,64.11,0.208209765,0.265931284
